Customer_ID,Product_Holding_B2
CC223766,"['P17', 'P8', 'P12']"
CC243141,"['P17', 'P12', 'P8']"
CC214545,"['P12', 'P8', 'P00']"
CC381696,"['P13', 'P16', 'P11']"
CC389503,"['P12', 'P8', 'P13']"
CC389382,"['P8', 'P12', 'P16']"
CC278411,"['P17', 'P8', 'P12']"
CC367360,"['P10', 'P8', 'P12']"
CC353446,"['P19', 'P16', 'P13']"
CC229500,"['P6', 'P17', 'P12']"
CC297164,"['P10', 'P8', 'P21']"
CC284518,"['P6', 'P17', 'P12']"
CC396817,"['P17', 'P8', 'P00']"
CC306792,"['P17', 'P12', 'P8']"
CC397415,"['P12', 'P8', 'P00']"
CC242146,"['P4', 'P8', 'P10']"
CC325778,"['P8', 'P13', 'P16']"
CC228110,"['P12', 'P8', 'P00']"
CC326978,"['P19', 'P16', 'P13']"
CC375563,"['P8', 'P12', 'P16']"
CC395106,"['P17', 'P8', 'P12']"
CC368639,"['P10', 'P12', 'P8']"
CC368798,"['P17', 'P12', 'P8']"
CC271840,"['P20', 'P8', 'P12']"
CC324542,"['P19', 'P16', 'P13']"
CC259405,"['P17', 'P12', 'P8']"
CC391492,"['P17', 'P12', 'P8']"
CC314804,"['P10', 'P12', 'P8']"
CC279157,"['P6', 'P8', 'P21']"
CC383303,"['P19', 'P8', 'P16']"
CC383837,"['P19', 'P8', 'P16']"
CC380024,"['P10', 'P12', 'P8']"
CC208850,"['P17', 'P8', 'P12']"
CC254003,"['P17', 'P8', 'P12']"
CC211770,"['P17', 'P8', 'P12']"
CC379967,"['P10', 'P12', 'P8']"
CC396395,"['P12', 'P8', 'P00']"
CC297355,"['P17', 'P8', 'P12']"
CC315123,"['P17', 'P8', 'P12']"
CC305454,"['P6', 'P12', 'P8']"
CC350708,"['P19', 'P16', 'P13']"
CC378189,"['P17', 'P8', 'P12']"
CC316066,"['P17', 'P12', 'P8']"
CC353278,"['P13', 'P8', 'P16']"
CC334662,"['P16', 'P1', 'P8']"
CC393162,"['P17', 'P8', 'P12']"
CC208228,"['P17', 'P12', 'P8']"
CC381286,"['P12', 'P8', 'P16']"
CC277308,"['P17', 'P8', 'P12']"
CC272185,"['P13', 'P8', 'P16']"
CC264254,"['P17', 'P8', 'P12']"
CC211254,"['P21', 'P12', 'P13']"
CC396972,"['P17', 'P12', 'P8']"
CC392893,"['P12', 'P8', 'P00']"
CC292756,"['P8', 'P16', 'P00']"
CC223358,"['P17', 'P12', 'P8']"
CC376897,"['P10', 'P8', 'P12']"
CC220365,"['P6', 'P17', 'P12']"
CC396117,"['P12', 'P8', 'P00']"
CC308860,"['P20', 'P21', 'P13']"
CC391774,"['P12', 'P8', 'P00']"
CC315774,"['P17', 'P8', 'P12']"
CC379662,"['P19', 'P8', 'P16']"
CC394141,"['P12', 'P8', 'P00']"
CC397422,"['P17', 'P12', 'P8']"
CC392323,"['P12', 'P8', 'P00']"
CC210200,"['P17', 'P8', 'P12']"
CC250377,"['P10', 'P8', 'P21']"
CC368228,"['P17', 'P12', 'P8']"
CC250717,"['P13', 'P8', 'P12']"
CC281670,"['P6', 'P4', 'P8']"
CC206900,"['P13', 'P16', 'P8']"
CC267861,"['P6', 'P10', 'P12']"
CC301789,"['P17', 'P12', 'P8']"
CC390108,"['P20', 'P8', 'P12']"
CC382492,"['P19', 'P8', 'P13']"
CC378869,"['P17', 'P12', 'P8']"
CC259431,"['P6', 'P12', 'P8']"
CC269521,"['P4', 'P8', 'P10']"
CC378596,"['P17', 'P12', 'P8']"
CC374456,"['P17', 'P12', 'P8']"
CC293791,"['P17', 'P12', 'P8']"
CC278328,"['P17', 'P12', 'P8']"
CC384463,"['P19', 'P8', 'P16']"
CC311104,"['P12', 'P8', 'P00']"
CC286835,"['P6', 'P12', 'P8']"
CC345721,"['P16', 'P8', 'P00']"
CC394830,"['P17', 'P8', 'P12']"
CC389858,"['P6', 'P12', 'P8']"
CC291510,"['P17', 'P8', 'P12']"
CC221887,"['P4', 'P10', 'P8']"
CC201822,"['P12', 'P8', 'P00']"
CC383636,"['P19', 'P8', 'P16']"
CC384182,"['P19', 'P8', 'P16']"
CC385538,"['P13', 'P16', 'P8']"
CC375107,"['P10', 'P8', 'P12']"
CC369054,"['P8', 'P12', 'P13']"
CC287344,"['P17', 'P8', 'P12']"
CC381685,"['P16', 'P1', 'P8']"
CC240235,"['P17', 'P8', 'P21']"
CC386573,"['P19', 'P8', 'P16']"
CC218140,"['P12', 'P8', 'P00']"
CC301828,"['P16', 'P1', 'P8']"
CC208263,"['P4', 'P6', 'P8']"
CC230072,"['P6', 'P10', 'P12']"
CC381443,"['P19', 'P8', 'P16']"
CC299560,"['P12', 'P8', 'P00']"
CC237038,"['P6', 'P12', 'P8']"
CC394762,"['P12', 'P8', 'P00']"
CC351422,"['P19', 'P16', 'P13']"
CC198825,"['P6', 'P21', 'P8']"
CC228295,"['P4', 'P8', 'P10']"
CC234840,"['P17', 'P12', 'P8']"
CC246065,"['P17', 'P21', 'P8']"
CC219572,"['P4', 'P10', 'P8']"
CC308934,"['P20', 'P12', 'P16']"
CC379999,"['P16', 'P1', 'P8']"
CC377123,"['P17', 'P8', 'P12']"
CC375618,"['P21', 'P8', 'P10']"
CC264620,"['P20', 'P21', 'P8']"
CC255144,"['P17', 'P21', 'P8']"
CC208972,"['P4', 'P13', 'P16']"
CC388179,"['P19', 'P8', 'P16']"
CC266313,"['P10', 'P8', 'P12']"
CC309879,"['P17', 'P8', 'P12']"
CC395387,"['P17', 'P12', 'P8']"
CC306242,"['P17', 'P12', 'P8']"
CC259336,"['P4', 'P21', 'P8']"
CC387414,"['P19', 'P8', 'P16']"
CC274985,"['P17', 'P8', 'P12']"
CC390178,"['P8', 'P12', 'P16']"
CC304364,"['P00', 'P8', 'P12']"
CC378391,"['P20', 'P10', 'P8']"
CC390281,"['P17', 'P12', 'P8']"
CC328699,"['P13', 'P8', 'P16']"
CC378340,"['P17', 'P21', 'P8']"
CC374503,"['P17', 'P8', 'P12']"
CC372379,"['P12', 'P8', 'P00']"
CC318720,"['P19', 'P16', 'P13']"
CC367641,"['P17', 'P12', 'P8']"
CC375109,"['P12', 'P8', 'P00']"
CC377900,"['P17', 'P21', 'P8']"
CC310312,"['P17', 'P12', 'P8']"
CC223959,"['P6', 'P17', 'P12']"
CC269926,"['P17', 'P12', 'P8']"
CC296932,"['P20', 'P8', 'P12']"
CC245648,"['P20', 'P13', 'P16']"
CC381987,"['P12', 'P8', 'P13']"
CC208651,"['P4', 'P10', 'P12']"
CC317449,"['P17', 'P12', 'P8']"
CC254290,"['P10', 'P8', 'P21']"
CC276839,"['P10', 'P8', 'P12']"
CC307984,"['P6', 'P12', 'P8']"
CC241121,"['P17', 'P8', 'P21']"
CC389657,"['P13', 'P16', 'P11']"
CC368838,"['P10', 'P8', 'P12']"
CC355283,"['P19', 'P16', 'P13']"
CC227523,"['P21', 'P13', 'P8']"
CC202238,"['P1', 'P8', 'P4']"
CC245040,"['P12', 'P8', 'P00']"
CC252265,"['P17', 'P8', 'P12']"
CC358949,"['P8', 'P12', 'P13']"
CC237995,"['P6', 'P8', 'P21']"
CC206183,"['P20', 'P12', 'P8']"
CC378076,"['P16', 'P1', 'P8']"
CC368811,"['P10', 'P12', 'P8']"
CC256094,"['P10', 'P8', 'P21']"
CC371119,"['P17', 'P21', 'P8']"
CC377418,"['P8', 'P12', 'P16']"
CC348246,"['P19', 'P16', 'P13']"
CC394099,"['P17', 'P8', 'P12']"
CC306532,"['P10', 'P12', 'P8']"
CC344727,"['P19', 'P16', 'P13']"
CC260029,"['P21', 'P8', 'P12']"
CC295091,"['P10', 'P12', 'P8']"
CC272394,"['P17', 'P8', 'P12']"
CC210202,"['P12', 'P8', 'P00']"
CC252727,"['P19', 'P16', 'P13']"
CC231798,"['P6', 'P17', 'P12']"
CC394658,"['P12', 'P8', 'P00']"
CC396574,"['P16', 'P1', 'P8']"
CC390384,"['P19', 'P8', 'P13']"
CC241497,"['P10', 'P12', 'P8']"
CC351709,"['P16', 'P8', 'P00']"
CC233936,"['P17', 'P8', 'P12']"
CC390223,"['P8', 'P12', 'P16']"
CC396569,"['P12', 'P8', 'P00']"
CC347288,"['P8', 'P13', 'P16']"
CC270569,"['P17', 'P8', 'P12']"
CC387486,"['P13', 'P16', 'P11']"
CC240332,"['P10', 'P8', 'P12']"
CC211887,"['P3', 'P6', 'P12']"
CC216188,"['P20', 'P10', 'P8']"
CC368955,"['P00', 'P8', 'P12']"
CC241579,"['P10', 'P8', 'P21']"
CC289845,"['P6', 'P17', 'P12']"
CC307926,"['P6', 'P12', 'P8']"
CC314385,"['P20', 'P8', 'P12']"
CC317952,"['P17', 'P12', 'P8']"
CC395266,"['P16', 'P1', 'P8']"
CC212571,"['P12', 'P8', 'P00']"
CC301760,"['P17', 'P12', 'P8']"
CC392763,"['P12', 'P8', 'P00']"
CC384238,"['P19', 'P8', 'P16']"
CC390941,"['P17', 'P12', 'P8']"
CC385001,"['P13', 'P16', 'P11']"
CC387496,"['P20', 'P8', 'P12']"
CC372958,"['P17', 'P12', 'P8']"
CC388867,"['P4', 'P8', 'P12']"
CC230323,"['P17', 'P12', 'P8']"
CC297431,"['P6', 'P17', 'P12']"
CC244026,"['P6', 'P21', 'P8']"
CC395337,"['P00', 'P8', 'P12']"
CC276721,"['P17', 'P8', 'P12']"
CC239861,"['P17', 'P8', 'P21']"
CC394235,"['P00', 'P8', 'P12']"
CC337612,"['P8', 'P13', 'P16']"
CC236773,"['P17', 'P8', 'P12']"
CC293171,"['P10', 'P8', 'P12']"
CC206316,"['P17', 'P8', 'P12']"
CC273552,"['P20', 'P21', 'P8']"
CC375907,"['P6', 'P12', 'P8']"
CC385067,"['P19', 'P8', 'P16']"
CC396216,"['P12', 'P8', 'P00']"
CC358313,"['P16', 'P1', 'P8']"
CC258822,"['P21', 'P8', 'P12']"
CC381840,"['P8', 'P11', 'P16']"
CC203669,"['P6', 'P21', 'P8']"
CC314572,"['P17', 'P8', 'P12']"
CC388278,"['P13', 'P16', 'P11']"
CC385136,"['P12', 'P16', 'P8']"
CC359434,"['P17', 'P12', 'P8']"
CC212708,"['P4', 'P8', 'P10']"
CC241379,"['P10', 'P8', 'P21']"
CC252644,"['P10', 'P12', 'P8']"
CC375225,"['P20', 'P8', 'P12']"
CC391601,"['P13', 'P12', 'P8']"
CC368111,"['P10', 'P12', 'P8']"
CC255443,"['P4', 'P8', 'P10']"
CC373506,"['P10', 'P12', 'P8']"
CC248790,"['P10', 'P12', 'P8']"
CC377305,"['P20', 'P8', 'P12']"
CC211653,"['P13', 'P8', 'P16']"
CC312699,"['P17', 'P8', 'P12']"
CC392186,"['P12', 'P8', 'P00']"
CC394524,"['P17', 'P12', 'P8']"
CC287766,"['P10', 'P12', 'P6']"
CC390945,"['P17', 'P12', 'P8']"
CC392734,"['P12', 'P8', 'P00']"
CC233533,"['P10', 'P8', 'P12']"
CC367640,"['P17', 'P8', 'P21']"
CC381396,"['P12', 'P8', 'P00']"
CC265725,"['P8', 'P13', 'P16']"
CC314741,"['P17', 'P12', 'P8']"
CC309966,"['P10', 'P6', 'P12']"
CC348488,"['P8', 'P16', 'P13']"
CC231930,"['P17', 'P12', 'P8']"
CC279109,"['P13', 'P16', 'P8']"
CC370968,"['P10', 'P8', 'P21']"
CC297943,"['P6', 'P12', 'P8']"
CC370623,"['P12', 'P8', 'P00']"
CC382988,"['P19', 'P8', 'P16']"
CC287688,"['P17', 'P12', 'P8']"
CC397185,"['P12', 'P8', 'P00']"
CC385728,"['P19', 'P8', 'P16']"
CC198794,"['P10', 'P8', 'P21']"
CC391737,"['P6', 'P12', 'P8']"
CC358376,"['P16', 'P1', 'P8']"
CC383702,"['P19', 'P8', 'P16']"
CC385746,"['P17', 'P12', 'P8']"
CC317647,"['P12', 'P8', 'P00']"
CC392563,"['P12', 'P8', 'P00']"
CC286737,"['P10', 'P17', 'P12']"
CC215497,"['P17', 'P12', 'P8']"
CC391024,"['P17', 'P12', 'P8']"
CC283692,"['P17', 'P21', 'P8']"
CC380579,"['P8', 'P12', 'P16']"
CC210958,"['P21', 'P12', 'P10']"
CC232393,"['P17', 'P8', 'P12']"
CC260629,"['P4', 'P10', 'P8']"
CC335793,"['P16', 'P1', 'P8']"
CC377408,"['P10', 'P8', 'P21']"
CC208292,"['P6', 'P17', 'P12']"
CC377240,"['P10', 'P8', 'P21']"
CC201587,"['P6', 'P21', 'P8']"
CC379204,"['P17', 'P12', 'P8']"
CC289267,"['P17', 'P8', 'P12']"
CC209583,"['P10', 'P12', 'P21']"
CC386149,"['P19', 'P8', 'P16']"
CC280846,"['P20', 'P8', 'P12']"
CC383591,"['P13', 'P16', 'P8']"
CC391811,"['P12', 'P8', 'P00']"
CC375586,"['P12', 'P8', 'P00']"
CC344506,"['P16', 'P8', 'P00']"
CC304381,"['P6', 'P12', 'P8']"
CC376401,"['P17', 'P12', 'P8']"
CC368939,"['P10', 'P12', 'P8']"
CC278917,"['P10', 'P8', 'P21']"
CC389098,"['P00', 'P8', 'P12']"
CC391894,"['P12', 'P8', 'P00']"
CC386141,"['P19', 'P8', 'P16']"
CC393148,"['P6', 'P8', 'P00']"
CC303822,"['P16', 'P13', 'P12']"
CC388687,"['P13', 'P16', 'P11']"
CC395277,"['P17', 'P8', 'P12']"
CC259080,"['P12', 'P8', 'P00']"
CC207284,"['P00', 'P8', 'P12']"
CC393660,"['P17', 'P8', 'P12']"
CC297939,"['P17', 'P8', 'P12']"
CC231150,"['P17', 'P21', 'P8']"
CC394665,"['P12', 'P8', 'P00']"
CC387297,"['P19', 'P8', 'P16']"
CC240436,"['P10', 'P8', 'P21']"
CC256685,"['P17', 'P12', 'P8']"
CC313049,"['P4', 'P8', 'P10']"
CC394341,"['P12', 'P8', 'P00']"
CC235388,"['P17', 'P21', 'P8']"
CC301440,"['P10', 'P12', 'P6']"
CC384753,"['P12', 'P8', 'P13']"
CC390489,"['P8', 'P12', 'P16']"
CC243179,"['P17', 'P8', 'P12']"
CC216899,"['P12', 'P8', 'P00']"
CC385553,"['P19', 'P8', 'P16']"
CC387558,"['P16', 'P13', 'P11']"
CC284050,"['P17', 'P12', 'P8']"
CC371149,"['P10', 'P8', 'P12']"
CC378864,"['P17', 'P12', 'P8']"
CC379581,"['P17', 'P12', 'P8']"
CC313041,"['P13', 'P8', 'P12']"
CC382741,"['P19', 'P8', 'P16']"
CC373780,"['P21', 'P8', 'P10']"
CC396116,"['P17', 'P8', 'P12']"
CC215522,"['P6', 'P17', 'P12']"
CC305589,"['P17', 'P12', 'P8']"
CC378858,"['P13', 'P8', 'P16']"
CC392336,"['P12', 'P8', 'P00']"
CC391050,"['P17', 'P12', 'P8']"
CC376927,"['P17', 'P8', 'P12']"
CC275134,"['P17', 'P21', 'P8']"
CC337611,"['P19', 'P16', 'P13']"
CC397115,"['P17', 'P8', 'P12']"
CC240117,"['P10', 'P8', 'P12']"
CC304242,"['P6', 'P12', 'P8']"
CC395086,"['P12', 'P8', 'P00']"
CC309130,"['P6', 'P12', 'P8']"
CC294989,"['P17', 'P12', 'P8']"
CC313595,"['P17', 'P8', 'P12']"
CC382697,"['P13', 'P16', 'P11']"
CC391547,"['P10', 'P8', 'P21']"
CC350239,"['P19', 'P16', 'P13']"
CC385696,"['P17', 'P12', 'P8']"
CC380811,"['P17', 'P12', 'P8']"
CC265985,"['P10', 'P8', 'P21']"
CC231139,"['P10', 'P8', 'P12']"
CC292677,"['P17', 'P8', 'P12']"
CC383907,"['P19', 'P8', 'P16']"
CC388878,"['P17', 'P8', 'P12']"
CC395366,"['P17', 'P8', 'P12']"
CC273073,"['P00', 'P8', 'P12']"
CC215763,"['P17', 'P10', 'P12']"
CC386165,"['P19', 'P8', 'P16']"
CC267709,"['P17', 'P12', 'P8']"
CC381955,"['P13', 'P16', 'P11']"
CC232005,"['P12', 'P8', 'P00']"
CC383454,"['P19', 'P8', 'P16']"
CC209256,"['P20', 'P13', 'P8']"
CC326515,"['P13', 'P8', 'P16']"
CC245253,"['P17', 'P21', 'P8']"
CC301708,"['P20', 'P17', 'P12']"
CC273203,"['P17', 'P12', 'P8']"
CC394643,"['P17', 'P8', 'P12']"
CC395138,"['P12', 'P8', 'P00']"
CC217882,"['P17', 'P12', 'P8']"
CC202186,"['P12', 'P8', 'P00']"
CC256614,"['P17', 'P12', 'P8']"
CC230620,"['P21', 'P8', 'P12']"
CC355568,"['P19', 'P16', 'P13']"
CC385628,"['P19', 'P8', 'P16']"
CC309585,"['P6', 'P12', 'P8']"
CC210181,"['P20', 'P21', 'P8']"
CC230853,"['P17', 'P21', 'P8']"
CC369133,"['P10', 'P12', 'P8']"
CC248189,"['P10', 'P12', 'P8']"
CC212618,"['P17', 'P12', 'P8']"
CC368043,"['P10', 'P8', 'P12']"
CC385185,"['P19', 'P8', 'P16']"
CC365701,"['P13', 'P11', 'P16']"
CC262338,"['P17', 'P8', 'P12']"
CC370819,"['P10', 'P8', 'P21']"
CC207732,"['P6', 'P17', 'P12']"
CC253986,"['P17', 'P8', 'P12']"
CC368603,"['P8', 'P12', 'P16']"
CC294429,"['P17', 'P12', 'P8']"
CC265968,"['P17', 'P8', 'P21']"
CC253071,"['P10', 'P8', 'P21']"
CC252954,"['P10', 'P8', 'P12']"
CC311026,"['P16', 'P1', 'P8']"
CC365040,"['P10', 'P8', 'P21']"
CC393433,"['P6', 'P8', 'P00']"
CC248541,"['P17', 'P12', 'P8']"
CC392394,"['P00', 'P8', 'P12']"
CC397406,"['P12', 'P8', 'P00']"
CC366898,"['P17', 'P8', 'P21']"
CC378037,"['P10', 'P8', 'P21']"
CC256047,"['P17', 'P8', 'P12']"
CC229378,"['P12', 'P8', 'P00']"
CC206689,"['P4', 'P20', 'P8']"
CC294168,"['P6', 'P17', 'P12']"
CC317950,"['P21', 'P8', 'P12']"
CC291345,"['P10', 'P8', 'P12']"
CC234594,"['P4', 'P21', 'P8']"
CC376601,"['P10', 'P12', 'P8']"
CC299161,"['P17', 'P12', 'P8']"
CC392931,"['P17', 'P8', 'P12']"
CC363099,"['P8', 'P12', 'P13']"
CC261869,"['P17', 'P21', 'P8']"
CC382312,"['P13', 'P16', 'P11']"
CC393751,"['P17', 'P8', 'P12']"
CC394144,"['P12', 'P8', 'P17']"
CC391533,"['P10', 'P8', 'P12']"
CC392789,"['P12', 'P8', 'P00']"
CC374250,"['P10', 'P12', 'P8']"
CC312275,"['P17', 'P8', 'P12']"
CC387404,"['P19', 'P8', 'P16']"
CC365117,"['P12', 'P8', 'P00']"
CC253979,"['P10', 'P8', 'P12']"
CC363098,"['P16', 'P1', 'P8']"
CC301325,"['P10', 'P6', 'P12']"
CC271514,"['P4', 'P8', 'P10']"
CC370654,"['P21', 'P12', 'P8']"
CC373393,"['P6', 'P12', 'P8']"
CC286833,"['P12', 'P8', 'P16']"
CC387838,"['P13', 'P16', 'P11']"
CC217565,"['P10', 'P8', 'P21']"
CC301997,"['P17', 'P12', 'P8']"
CC389451,"['P17', 'P8', 'P12']"
CC374621,"['P17', 'P8', 'P12']"
CC201491,"['P12', 'P8', 'P00']"
CC227606,"['P6', 'P17', 'P12']"
CC325426,"['P8', 'P13', 'P16']"
CC241652,"['P17', 'P12', 'P8']"
CC387419,"['P10', 'P8', 'P12']"
CC396175,"['P17', 'P8', 'P12']"
CC377617,"['P10', 'P8', 'P12']"
CC239881,"['P12', 'P8', 'P00']"
CC374567,"['P10', 'P8', 'P12']"
CC200092,"['P17', 'P21', 'P8']"
CC380715,"['P17', 'P12', 'P8']"
CC255379,"['P6', 'P12', 'P8']"
CC233540,"['P6', 'P10', 'P12']"
CC255902,"['P17', 'P12', 'P8']"
CC310012,"['P10', 'P8', 'P12']"
CC387596,"['P19', 'P8', 'P16']"
CC378921,"['P17', 'P12', 'P8']"
CC369198,"['P10', 'P12', 'P8']"
CC289757,"['P12', 'P8', 'P16']"
CC326470,"['P16', 'P8', 'P00']"
CC241259,"['P17', 'P12', 'P8']"
CC257082,"['P10', 'P8', 'P21']"
CC369334,"['P17', 'P12', 'P8']"
CC278419,"['P17', 'P8', 'P12']"
CC238123,"['P10', 'P8', 'P12']"
CC317606,"['P17', 'P8', 'P12']"
CC314528,"['P17', 'P8', 'P12']"
CC204789,"['P17', 'P8', 'P12']"
CC382576,"['P17', 'P12', 'P8']"
CC380398,"['P10', 'P8', 'P12']"
CC389491,"['P17', 'P8', 'P21']"
CC355451,"['P8', 'P16', 'P13']"
CC257678,"['P10', 'P8', 'P21']"
CC297536,"['P17', 'P12', 'P8']"
CC301944,"['P17', 'P8', 'P12']"
CC391491,"['P17', 'P8', 'P12']"
CC213492,"['P17', 'P21', 'P8']"
CC389626,"['P17', 'P8', 'P12']"
CC255816,"['P20', 'P10', 'P8']"
CC361007,"['P00', 'P8', 'P12']"
CC250741,"['P17', 'P8', 'P12']"
CC200412,"['P4', 'P8', 'P10']"
CC382263,"['P17', 'P12', 'P8']"
CC308256,"['P17', 'P12', 'P8']"
CC276567,"['P20', 'P8', 'P12']"
CC378236,"['P17', 'P12', 'P8']"
CC211272,"['P00', 'P8', 'P12']"
CC370444,"['P6', 'P12', 'P8']"
CC224206,"['P6', 'P8', 'P10']"
CC391859,"['P00', 'P8', 'P12']"
CC218268,"['P8', 'P12', 'P13']"
CC317030,"['P17', 'P21', 'P8']"
CC332227,"['P19', 'P16', 'P13']"
CC396783,"['P17', 'P12', 'P8']"
CC394306,"['P12', 'P8', 'P00']"
CC232933,"['P17', 'P12', 'P8']"
CC314271,"['P10', 'P8', 'P12']"
CC323352,"['P19', 'P16', 'P13']"
CC243102,"['P20', 'P13', 'P16']"
CC205049,"['P17', 'P21', 'P8']"
CC323348,"['P16', 'P8', 'P00']"
CC210262,"['P6', 'P17', 'P12']"
CC199099,"['P17', 'P12', 'P8']"
CC366534,"['P13', 'P16', 'P11']"
CC373680,"['P10', 'P8', 'P12']"
CC200646,"['P21', 'P8', 'P12']"
CC252594,"['P6', 'P17', 'P12']"
CC246501,"['P20', 'P21', 'P8']"
CC372039,"['P20', 'P12', 'P8']"
CC394889,"['P17', 'P12', 'P8']"
CC296869,"['P10', 'P8', 'P12']"
CC363718,"['P20', 'P21', 'P8']"
CC377798,"['P17', 'P21', 'P8']"
CC314842,"['P17', 'P12', 'P8']"
CC369664,"['P12', 'P8', 'P00']"
CC368796,"['P6', 'P12', 'P8']"
CC290848,"['P17', 'P12', 'P8']"
CC389515,"['P17', 'P8', 'P12']"
CC202854,"['P6', 'P17', 'P12']"
CC391478,"['P4', 'P8', 'P12']"
CC359691,"['P11', 'P8', 'P13']"
CC256176,"['P21', 'P8', 'P12']"
CC396282,"['P17', 'P12', 'P8']"
CC306042,"['P6', 'P12', 'P8']"
CC236804,"['P10', 'P8', 'P12']"
CC235096,"['P17', 'P8', 'P12']"
CC314642,"['P17', 'P8', 'P12']"
CC373337,"['P10', 'P12', 'P8']"
CC273128,"['P6', 'P8', 'P10']"
CC363837,"['P8', 'P13', 'P12']"
CC315873,"['P17', 'P8', 'P12']"
CC224638,"['P17', 'P12', 'P8']"
CC234983,"['P12', 'P8', 'P00']"
CC307334,"['P17', 'P8', 'P12']"
CC392720,"['P12', 'P8', 'P00']"
CC387767,"['P8', 'P11', 'P16']"
CC227040,"['P10', 'P12', 'P8']"
CC205216,"['P20', 'P21', 'P8']"
CC337757,"['P13', 'P16', 'P8']"
CC368581,"['P10', 'P12', 'P8']"
CC385324,"['P16', 'P1', 'P8']"
CC294063,"['P17', 'P12', 'P8']"
CC373802,"['P10', 'P8', 'P12']"
CC309742,"['P17', 'P8', 'P12']"
CC392247,"['P12', 'P8', 'P00']"
CC371574,"['P6', 'P12', 'P8']"
CC372421,"['P21', 'P8', 'P10']"
CC299018,"['P17', 'P12', 'P8']"
CC292659,"['P20', 'P12', 'P8']"
CC370102,"['P17', 'P12', 'P8']"
CC367671,"['P17', 'P8', 'P12']"
CC202814,"['P19', 'P16', 'P13']"
CC381006,"['P12', 'P8', 'P13']"
CC297371,"['P17', 'P12', 'P8']"
CC373978,"['P20', 'P12', 'P8']"
CC257214,"['P12', 'P8', 'P00']"
CC251543,"['P17', 'P12', 'P8']"
CC269721,"['P17', 'P4', 'P8']"
CC255431,"['P13', 'P8', 'P12']"
CC225618,"['P17', 'P12', 'P8']"
CC213391,"['P10', 'P17', 'P12']"
CC229139,"['P20', 'P21', 'P8']"
CC298055,"['P17', 'P12', 'P8']"
CC362202,"['P20', 'P8', 'P12']"
CC288715,"['P17', 'P12', 'P8']"
CC339683,"['P8', 'P13', 'P16']"
CC389474,"['P17', 'P12', 'P8']"
CC303501,"['P12', 'P8', 'P00']"
CC386253,"['P19', 'P8', 'P16']"
CC299795,"['P17', 'P12', 'P8']"
CC373350,"['P10', 'P8', 'P21']"
CC346187,"['P13', 'P8', 'P16']"
CC357928,"['P8', 'P13', 'P12']"
CC302230,"['P17', 'P12', 'P8']"
CC381666,"['P16', 'P1', 'P8']"
CC390744,"['P8', 'P12', 'P16']"
CC288910,"['P17', 'P12', 'P8']"
CC393594,"['P12', 'P8', 'P17']"
CC292755,"['P10', 'P8', 'P21']"
CC269215,"['P8', 'P12', 'P13']"
CC270399,"['P17', 'P12', 'P8']"
CC340185,"['P16', 'P8', 'P00']"
CC373592,"['P10', 'P8', 'P12']"
CC232023,"['P17', 'P8', 'P12']"
CC337341,"['P19', 'P16', 'P13']"
CC317090,"['P17', 'P8', 'P12']"
CC391124,"['P8', 'P12', 'P16']"
CC368493,"['P17', 'P12', 'P8']"
CC394711,"['P17', 'P8', 'P00']"
CC226827,"['P10', 'P12', 'P8']"
CC388010,"['P11', 'P8', 'P13']"
CC218510,"['P17', 'P8', 'P12']"
CC366497,"['P8', 'P12', 'P16']"
CC391311,"['P6', 'P12', 'P8']"
CC362492,"['P17', 'P12', 'P8']"
CC288375,"['P6', 'P17', 'P12']"
CC205958,"['P4', 'P10', 'P8']"
CC356124,"['P10', 'P8', 'P12']"
CC274590,"['P20', 'P21', 'P8']"
CC255883,"['P20', 'P21', 'P8']"
CC250216,"['P6', 'P8', 'P21']"
CC384313,"['P19', 'P8', 'P16']"
CC332615,"['P19', 'P16', 'P13']"
CC379199,"['P17', 'P8', 'P12']"
CC257181,"['P17', 'P12', 'P8']"
CC274939,"['P21', 'P8', 'P12']"
CC314588,"['P17', 'P12', 'P8']"
CC393409,"['P17', 'P12', 'P8']"
CC377466,"['P21', 'P8', 'P12']"
CC212710,"['P12', 'P8', 'P00']"
CC213280,"['P8', 'P12', 'P13']"
CC393138,"['P17', 'P8', 'P12']"
CC387750,"['P13', 'P8', 'P16']"
CC201706,"['P6', 'P21', 'P8']"
CC255093,"['P10', 'P8', 'P12']"
CC241543,"['P4', 'P8', 'P10']"
CC308158,"['P6', 'P17', 'P12']"
CC374719,"['P17', 'P12', 'P8']"
CC274608,"['P17', 'P8', 'P12']"
CC256555,"['P10', 'P12', 'P8']"
CC261130,"['P10', 'P8', 'P12']"
CC316345,"['P17', 'P21', 'P8']"
CC377425,"['P10', 'P12', 'P8']"
CC393259,"['P00', 'P8', 'P12']"
CC297932,"['P17', 'P12', 'P8']"
CC379841,"['P17', 'P12', 'P8']"
CC378918,"['P17', 'P12', 'P8']"
CC373346,"['P6', 'P12', 'P8']"
CC220113,"['P17', 'P8', 'P12']"
CC212215,"['P10', 'P12', 'P8']"
CC288234,"['P17', 'P8', 'P12']"
CC363903,"['P17', 'P12', 'P8']"
CC396092,"['P16', 'P1', 'P8']"
CC317475,"['P12', 'P8', 'P00']"
CC210637,"['P6', 'P21', 'P8']"
CC387258,"['P19', 'P8', 'P16']"
CC394906,"['P12', 'P8', 'P00']"
CC354982,"['P13', 'P16', 'P8']"
